patch,r,g,b,refR,refG,refB,refX,refY,refZ
c17,3224.0,4298.0,3176.0,0,0,0,58.66,55.64,39.4
c18,3890.0,3654.0,3125.0,0,0,0,53.28,61.12,41.61
c19,3903.0,3901.0,2341.0,0,0,0,50.72,52.04,56.28
c20,14826.0,24471.0,18276.0,0,0,0,1.7,1.45,0.76
c21,4385.0,12236.0,10588.0,0,0,0,22.87,17.19,4.72
c22,3927.0,6631.0,4968.0,0,0,0,34.53,31.48,17.4
d1,11577.0,17190.0,12727.0,0,0,0,4.16,4.32,2.27
d2,11720.0,18164.0,14813.0,0,0,0,4.07,4.26,1.47
d3,11914.0,19402.0,17482.0,0,0,0,4.08,4.3,0.89
d4,11307.0,18797.0,17968.0,0,0,0,4.69,4.91,0.92
d5,4911.0,6775.0,5815.0,0,0,0,26.68,27.74,13.94
d6,4896.0,7868.0,9379.0,0,0,0,26.33,27.41,7.43
d7,5089.0,9380.0,14815.0,0,0,0,26.1,27.43,3.6
d8,5395.0,10921.0,19918.0,0,0,0,25.91,27.31,1.65
d9,3661.0,4140.0,3379.0,0,0,0,53.02,55.12,37.61
d10,3581.0,4292.0,3949.0,0,0,0,52.96,55.14,30.47
d11,3611.0,4602.0,4726.0,0,0,0,52.49,54.62,24.44
