patch,r,g,b,refR,refG,refB,refX,refY,refZ
k22,37018.0,33985.0,34035.0,0,0,0,558.993062438,639.0,913.007928642
l1,27492.0,35045.0,34643.0,0,0,0,972.23984324,788.4,814.147877204
l2,23420.0,36208.0,32170.0,0,0,0,1160.71454027,785.0,851.862081254
l3,20852.0,36880.0,30742.0,0,0,0,1384.59657143,822.3,925.674857143
l4,20297.0,36713.0,29580.0,0,0,0,1480.23332048,867.4,997.5267258
l5,16207.0,19430.0,17390.0,0,0,0,3313.04526749,2821.0,2795.99588477
l6,14362.0,21380.0,16237.0,0,0,0,3847.51868358,2803.0,2958.66883785
l7,13180.0,23820.0,15385.0,0,0,0,4494.81753995,2809.0,3134.68115942
l8,12125.0,26787.0,14257.0,0,0,0,5132.91539081,2808.0,3372.54149879
l9,10505.0,8975.0,8427.0,0,0,0,10152.6820604,9810.0,9078.1705151
l10,10005.0,9232.0,8320.0,0,0,0,10769.269103,9974.0,9380.56055572
l11,9695.0,9520.0,8182.0,0,0,0,11228.6625464,9936.0,9539.91100124
l12,9120.0,9577.0,7852.0,0,0,0,11811.1498258,9970.0,9799.46468166
l13,34013.0,9412.0,6660.0,0,0,0,3479.37159763,5043.0,11371.1195266
l14,12350.0,25022.0,9525.0,0,0,0,5351.48912494,2731.0,5731.37025797
l15,9652.0,16840.0,46705.0,0,0,0,11794.306383,11080.0,700.161702128
l16,41685.0,47978.0,54398.0,0,0,0,451.561772686,354.6,262.876514923
l17,13872.0,39598.0,46405.0,0,0,0,3767.98389502,2046.0,288.014315538
l18,36325.0,22525.0,51520.0,0,0,0,1266.53157625,2566.0,559.048091734
l19,38660.0,28682.0,10400.0,0,0,0,980.915736041,469.6,4508.8751269
l20,40065.0,45118.0,50233.0,0,0,0,295.660512,299.3,362.799488
l21,38745.0,43688.0,47728.0,0,0,0,350.624742268,329.6,381.630927835
l22,32755.0,40448.0,43240.0,0,0,0,643.563606771,523.3,536.586914062
gs0,8075.0,5640.0,5242.0,0,0,0,19000.3149379,19730.0,18276.3305403
gs1,8577.0,6167.0,5775.0,0,0,0,17431.4289863,17910.0,16677.159454
gs2,9015.0,6540.0,6275.0,0,0,0,15705.9123876,16180.0,15053.4551784
gs3,9567.0,7020.0,6755.0,0,0,0,13910.1508121,14300.0,13263.1670534
gs4,10112.0,7595.0,7362.0,0,0,0,12316.4300203,12650.0,11689.6117068
gs5,10762.0,8295.0,8140.0,0,0,0,10713.9774371,11020.0,10143.3728666
gs6,11422.0,8980.0,8842.0,0,0,0,9425.80415945,9686.0,8866.24321202
gs7,12190.0,9860.0,9760.0,0,0,0,8201.19010417,8433.0,7766.8515625
gs8,13052.0,10807.0,10697.0,0,0,0,7006.86948956,7214.0,6701.40429234
gs9,14000.0,12060.0,11945.0,0,0,0,5900.17875798,6044.0,5594.99709808
gs10,15025.0,13335.0,13372.0,0,0,0,5081.40249927,5207.0,4843.82650392
gs11,16270.0,15035.0,15237.0,0,0,0,4281.35017422,4365.0,4027.86585366
gs12,17655.0,16497.0,16877.0,0,0,0,3568.73527697,3642.0,3407.34052478
gs13,19402.0,18540.0,19010.0,0,0,0,2900.52122987,2948.0,2783.98243045
gs14,21492.0,20965.0,21780.0,0,0,0,2344.77440283,2365.0,2264.56944854
gs15,24060.0,23660.0,25350.0,0,0,0,1838.40774421,1863.0,1763.53798768
gs16,27130.0,27057.0,28610.0,0,0,0,1416.03281111,1427.0,1375.11676027
gs17,30380.0,31060.0,33395.0,0,0,0,1069.46497192,1080.0,1042.96778008
gs18,33395.0,35068.0,38328.0,0,0,0,796.423396675,803.1,784.977790974
gs19,35943.0,39138.0,43060.0,0,0,0,568.299286776,574.1,563.692838039
gs20,37838.0,42250.0,46885.0,0,0,0,407.277914294,407.4,406.179142943
gs21,38340.0,42953.0,48293.0,0,0,0,337.298526316,337.4,340.038315789
gs22,38445.0,43140.0,49273.0,0,0,0,294.150967577,276.557377,295.970994188
gs23,38788.0,43310.0,48953.0,0,0,0,234.075679172,234.0,288.716041397
